tsUtc,sensorId,gas,reading,unit,basis,nonce,bootId,calibCertHash,clockDriftMs,sigB64,lineB3
2025-11-01T14:28:02.089Z,sensor_03,CO2,715.3764349499553,ppm,dry,133,0e139b21-d49d-45b1-9fad-3369970cde12,f08fe1891919fe9fe32b41eb3b2c3996d8eae7949a92be6a712793f4670f3d14,5463,/g8PG3t9eWnmY++3KlEkdTopeppyAe9dYU+/UhKAhxinkKTwbLCutnqVvuGOhhcUDv9UcG254smCJWPNiAWoDQ==,9e2f9e7f73bb95f9397033e50b7788330fd0e5015e43edca505de6b5caa2c22c
2025-11-01T14:28:07.089Z,sensor_03,CO2,709.0660811000727,ppm,dry,134,0e139b21-d49d-45b1-9fad-3369970cde12,b81d480fac4530c4efde3b59dc7527f1cf5e46a4ecd1c5cebbc057136f6a35cb,-59137,AImllPSOSv+55hQZkcAT31NLHORhCBdaba8aTB6h3jeLzMNdVcVQTGo7AQZUoCvZnmalxOR54tczYd/OyKUhDw==,b4dd83b111a35068d112af1ff5eb575e1496ed10c1d169a4cbdc1b3e47ad39c4
2025-11-01T14:28:12.089Z,sensor_03,CO2,736.5591463679996,ppm,dry,135,0e139b21-d49d-45b1-9fad-3369970cde12,9e968a04484e1276dc722e6ce527eee0824aa7f71f42f2ed153b9d9825e893d1,-93547,GNaFizCqxZS1Y2YFwbOBqDKz+KpG3BCKMLc7F1d/3067rqdWvESelU8jX+I9z0zLHwCtGf0Nv7O750PkikDDDA==,4f7f23f9c12ed63c9d54b9308a1804c09f85918445f198c532cd008c498ca1c9
2025-11-01T14:28:17.086Z,sensor_03,CO2,764.3549315749605,ppm,dry,136,0e139b21-d49d-45b1-9fad-3369970cde12,fcf82d92263adb2c34c0f0786e5cb7c5de633d5ef677c29676dfd3a1d71f96f2,71289,ANeA297uOBUhxKwvT7Jxx+ROmmfa9w+hJ/3wzzuMSx3T2Ua14Y7xntnuX+iePn5Y0PGC39x8RikL51YeujvkDA==,622743b04422b7ee51ba3beb4eb97031530693e3ea2e900ba8ea7d9ba4af05a8
2025-11-01T14:28:22.09Z,sensor_03,CO2,708.6684624321784,ppm,dry,137,0e139b21-d49d-45b1-9fad-3369970cde12,8b8cd52cfb2a1d8fe8d23d2f2cf871b7a213b4bd531c3ea46d5bab106317984c,91491,GJ9fwY0ZlhU0siiIu61UUC0ED+m5ZzLakPfna0D0ZoOO9P9Xc9Ut0qWtz5N33Kbf8LH+NcfoyU8ILUYz/tuaCQ==,cc9d6932bffd0fe617e4bb4f2c4bba7cec5195759250cb2ddaa87b16656a760a
2025-11-01T14:28:27.086Z,sensor_03,CO2,772.8464910966654,ppm,dry,138,0e139b21-d49d-45b1-9fad-3369970cde12,49c8d65ee18c5cfea1cacf6be7cd1933070dfbda292c1a630bbc576725e36ad7,-85389,tJihoUt7LNeCF8lE0ggKNp1cK4TSezvgYJoGIndgKeEGc7p2TP1eDwievDHeZA7+sxFL/XbrnP4wNGbPP57uDA==,c3c847a6a0f7ac45e2a3f60c5acfb10c8f97db891aea648d0827d7b8c3d572fc
2025-11-01T14:28:32.09Z,sensor_03,CO2,722.3993229856881,ppm,dry,139,0e139b21-d49d-45b1-9fad-3369970cde12,7bf56f2b7adc0d645ee6dd1ce2e9271a7eef95b79102faa8c0a5bf23efaaad1c,88476,FGybSkDd+l7FzX4u7nooY7FtWwqAI9AJ3QvNdG7o5ZbsVP8qv/j5fUe1wZdoumXdCwPHBll1MlAxqzRTElA4DA==,6869ae41b397f23cf53e7f0dbbb393e1bdf10e8d0ff8e4b751aba086c9ab3bd2
2025-11-01T14:28:37.086Z,sensor_03,CO2,708.7034067048035,ppm,dry,140,0e139b21-d49d-45b1-9fad-3369970cde12,8753d3879dd2df8cd07309ba07a145056c70316e488b2e5f78027ab17a32ad7a,-116027,K+hp+1QLVzSREM+lGEH0bvCEXvzppIdC++1Vei6WVeTROCxfO0FBarMQNwEpjlkquTNLNj0qT7j7aLbglOFRDQ==,022e68241d4e870bef86ec63e1216a8ac107c79e31e85d7ec63483c01600460f
2025-11-01T14:28:42.086Z,sensor_03,CO2,791.2061348539278,ppm,dry,141,0e139b21-d49d-45b1-9fad-3369970cde12,ea73c73b8c675b4343093289e43180eea30072c7a39dc04462789e3adccbeb97,-112278,Gyx7gPeFYnKu3ff+hkxaE1seYE6pcRlnsFvaEK/Y43686J8F6O/k3jiDdEyVdr3gmwOaFwDtDmKe93sr6GRJAQ==,115f435004d14fd29fa2e387c4ff3b5a67b5a52efa8b9aab5cbe4bf297aa1f46
2025-11-01T14:28:47.088Z,sensor_03,CO2,712.0764943141209,ppm,dry,142,0e139b21-d49d-45b1-9fad-3369970cde12,13b823478b7461c65f730700abe979a571b8cdf9483818881508153f88169407,-61819,Q0xJ/ve3kTE9CJ5U0widCJyvNy9bHV7IN8Z2MMTg8lvyMXGBkBlMX6GLXJAbzHlR26gHt8gusUv3XhlKkVF3Aw==,dae63ba42a231d847dab036bdfb02ca4f86ad502c91b0b263bf8fa4e8f370d05
