tsUtc,sensorId,gas,reading,unit,basis,nonce,bootId,calibCertHash,clockDriftMs,sigB64,lineB3
2025-11-01T14:20:02.086Z,sensor_03,CO2,726.7968386047369,ppm,dry,37,0e139b21-d49d-45b1-9fad-3369970cde12,defcbcdd2b1e5801706854efdbc5e732182aef7f3390510e69741c1fc11fe73d,38766,91m3Pz2NBytdcMrWbm2VBFeVeIqP+RAayttRI6TnrXtG/nlYhiQwpxFiSzVKvCkPTWBXk57j/ulxPU6nItWHBg==,7c681e37501fd8cb99da61d1225f15a2afa1370856820cec2c0870af780456da
2025-11-01T14:20:07.085Z,sensor_03,CO2,730.5103676067756,ppm,dry,38,0e139b21-d49d-45b1-9fad-3369970cde12,c2d1b6b7c5d4a7ec66f15ee4482a50a7f7b8b2f625d12f363777bdda2446b457,-65318,p4vEdjkXWsH3GDfe5BjodkgZPM1kMUVeBJ7NYhKAeAmiEuxfOGiwdYkoM4I67uACgt6P8KyIj3TTVXWGRKaWCw==,818ecd6c4e6c751fe41d4f48570b8ab79c32d315dec1c15469105182434f3a55
2025-11-01T14:20:12.09Z,sensor_03,CO2,794.5931659488382,ppm,dry,39,0e139b21-d49d-45b1-9fad-3369970cde12,154cf7aa647f761bc9df56d04403a8e9ab2061527b8a1386b563bd5846975a2d,-59486,M9Lseir1kp0xXNIzWVJ4AZHCwI9WcR7OGGY3Gp0DWh8cauqmm/tFYW0FtFfetjHVpozD4h0Z9Zc5kJz5y0HtDg==,5c8134a4758a2a3876d55fb89c59b50a011a7d74333333b8f9a569e41037d607
2025-11-01T14:20:17.085Z,sensor_03,CO2,733.4870493467635,ppm,dry,40,0e139b21-d49d-45b1-9fad-3369970cde12,6739482facd29470d1f496b1614553a2dd854784e23bf99c1ef7ce761bae25cd,19026,rw//E6RnUzpKP41w4UBarZFCBWnBcSFd264owuESerrK945K3NNhS7cDONwzMfzZVRLTUSgf4Q2NTcbzg8fhBg==,7c65065bcbb85c1fdbb75b96506d966ddc07ae0ce41766f2974bed4eaf76200c
2025-11-01T14:20:22.089Z,sensor_03,CO2,779.623586944155,ppm,dry,41,0e139b21-d49d-45b1-9fad-3369970cde12,fd1fccdb69ac3a1ad1f65ce714d26544fcaa49471965801224a34b35b5bbe6cd,-119760,TqyjkN+wozIRbjGg7bVnShhGEj+nHIksRAVVaQmblAgg/ECZ44vgrrFhq6bsOenbWobmRDX2mJrIQWtYoqQZAA==,62602c5b739b7c966334bdc80572c2d33ece06158f4e05a8f306a4d4cebfb530
2025-11-01T14:20:27.086Z,sensor_03,CO2,766.1742143747664,ppm,dry,42,0e139b21-d49d-45b1-9fad-3369970cde12,afdda5d6f11480ca9d55debddb2fbc49d7832f57e9dda9e3cac573d5e695d8cd,-67977,ZyiYaK6nVc9w1xB6s9xfOAflso1lKUrxE8V9o4qosPHYO9EvWWwzLhx1/slJOdYfrzV6okpw2Qt+G5DnwAOBCg==,00ab2a832ff93a85cd08f695f95549f9b975fcfc5096fc6981920bc88a40a708
2025-11-01T14:20:32.089Z,sensor_03,CO2,714.4526502884381,ppm,dry,43,0e139b21-d49d-45b1-9fad-3369970cde12,cffb3d91b49b5c46fe1194f0563c0d47404acc0a2bb8cf4da3dd0c42e5508d87,41268,JgJKiDEzbCSecq3uQNO4o75Y0nKEqOjw01fftcfG+szP5kfxDzSzlfPa5g1KVhrYBXD8HoSXDCuapBbc7B3jAw==,0be8c502093c1597df8d04c2fb7fcde4149249ca4930548b269602171f8d8751
2025-11-01T14:20:37.086Z,sensor_03,CO2,723.8071147448742,ppm,dry,44,0e139b21-d49d-45b1-9fad-3369970cde12,2c713a81321df4a3ea08b2151426fbb81904ae516806dac9cb238f2f4837d668,-72511,b6+VrHOXu+X4uXfMr/sjwP6XAN0mRO4iCajmvLEwipeUo1PH3IntNszU+B0v3qg1/9bpL+9qM1mZT5lXf5x7Cw==,b4877d5127e214a6625a8e2f6a79acdae49f562c6e7edf1d05ba9480040f07c7
2025-11-01T14:20:42.086Z,sensor_03,CO2,713.5297282393046,ppm,dry,45,0e139b21-d49d-45b1-9fad-3369970cde12,d9a67da7c430d621f36fd4b826aa968b1c01531ba2a9d47c22e7cfa4d60d9737,-60209,QtF+Ldee+QG00EEQukC0ld7WFGrdM/cgeyywPA7LiYb9QufzbQo9daMDQERnp6zY0Z7LL3WIG00Gy+y13QuTDQ==,629d49b8f60511d578b11198b2d9e974106dd18284030b81ad10efc1a24e7642
2025-11-01T14:20:47.087Z,sensor_03,CO2,769.9720001223901,ppm,dry,46,0e139b21-d49d-45b1-9fad-3369970cde12,91d60fdcaa7abfd3bef34ff3ef2440dec531fdbb4e68de6dd191e03f31eb3b42,111726,VCX/A4mLdhNfUNTGt13VyhZdoXtSF/Pdo0euHaQjkPJJ+O8cPtfs621l5sATQj3xki0kAStii4oFL2xR6xMPAg==,b56fa7e47438607daa8f7f1ce48ebabf703da516d906362af5c33cef2b7bc388
