tsUtc,sensorId,gas,reading,unit,basis,nonce,bootId,calibCertHash,clockDriftMs,sigB64,lineB3
2025-11-01T14:30:02.085Z,sensor_01,CO2,748.9894137790026,ppm,dry,157,1463fbb4-f23b-495d-ad22-6251c1260558,7bcc9a76724565e3bdd531f1234d42114cca07d160fc9234738e8b5a482e0f37,-99587,hY2wR0HkKkYoMb10JDHDiWzVMx+2ovPSUga9ZKpZ7gEEf76cLGVFBnpb5zWDDhpJpZTFpe4EXurZe+UBMQnpBQ==,8c1ae6b7ac687e5e788d9ea4d4369dec8fe920d51ea495769dc187570f408170
2025-11-01T14:30:07.09Z,sensor_01,CO2,737.8055683832561,ppm,dry,158,1463fbb4-f23b-495d-ad22-6251c1260558,9148c55d09ba2df8aa92f3ae7106ee83d5d24cab40fb032f9921a4bcb2bbec5f,19573,/WUOnkct/W3CGF1egYwEaIz7nxbcmZV1G7JgtFZgAScxndFnKuWXCtlIDYqSOUef9hu4CdxfQ+8/sN4RYPOiAQ==,7c5f2c945f9bdef7a0292721c5b257c5695889b0dd671df1135102d34f93d2aa
2025-11-01T14:30:12.09Z,sensor_01,CO2,759.7993880942599,ppm,dry,159,1463fbb4-f23b-495d-ad22-6251c1260558,c74bbd3b5e55c00dd1b18a72d6cd6c2d1fc21097b726f263b9fca4217c7768a0,79188,tDgse7EEw6ZSdByp6DijYWn5w10t8yTsDd4JdU32Qk+sPOsaJAFRTZ+ZUhGBhJRSYPj/y3J09NKhMqzU+h6fBw==,8bb507cf12f065d2e7d3a4cc5f680c3d0310adfb6548a5019cb39442abb8f5f5
2025-11-01T14:30:17.089Z,sensor_01,CO2,776.4834764643673,ppm,dry,160,1463fbb4-f23b-495d-ad22-6251c1260558,0ce4cdee0e8bf053dc75303c97b2d9b809b5551b0fe24eaec41a3dacc5bef7ba,46068,ATvcL64DuwM/MG5MMWbeT8BMQlAEv53OvihvYv6LU+aLHlTftvFvk76UAfLMoC+AwNT1sLSeTS0AavIZxOLfDA==,186e0b9371402801beec597fa6239542ef0eb8dcb9427da2226c9eb04c799a36
2025-11-01T14:30:22.09Z,sensor_01,CO2,787.324722935327,ppm,dry,161,1463fbb4-f23b-495d-ad22-6251c1260558,1fce8b26dee41af6884577e26fb6472c61d31da2ea93a151998332e123d16431,-99994,hcdlaHB+EBnNuY38OoAsIeTDYMFC1qmstnC8BD4hHNWo/zXtT9F7M9wczI7YqwuqFz+THq3QCSX00a7JWfVsBA==,e15e849a56b89f3567e37510b83a8003e6294c4fb190eeeff66f64e4f2c97d93
2025-11-01T14:30:27.089Z,sensor_01,CO2,737.0842030506741,ppm,dry,162,1463fbb4-f23b-495d-ad22-6251c1260558,ea70cd9da323e79603742ef417684ff1adb041f1355977159aa706193f9b1cbe,12759,xPnrpX7S4OjvFFsQ9M26pfp9LvgS7LfEP7MdhuuohyRh2dcpmm9IajcAnh5gAxby3BPiKZus4CBq5jkM1tyAAw==,81839d2862e947ca1d60eca2d7fa61df82277cbc1487f0bacf7257ab81b5d1ff
2025-11-01T14:30:32.09Z,sensor_01,CO2,727.7143213355606,ppm,dry,163,1463fbb4-f23b-495d-ad22-6251c1260558,add47cd84fe6c1e66d0d95acef4942ef70c7288ff505c248db8be017bece4e4a,-41278,dD6iagumspA4fiULUUS84/3ZxOXQGGPfR/NKmfuAGLTg71VAaSCm9wD/TXlZQykFbea8BOq8dikaOlFOnpYYCQ==,336817cc288340cb0d2a3ffcd105020200fb453d1d473eb6f4bf0b737816477a
2025-11-01T14:30:37.09Z,sensor_01,CO2,794.0501366952772,ppm,dry,164,1463fbb4-f23b-495d-ad22-6251c1260558,7a5d1b9892e80f7b5a8ef358d7fda58b8d30ea0bcab78cd7ba6d8c146722bfbc,108021,cn/CYEKoWkJV047O7PqeUkgc8aUKoQQHU68ovlbd6ZEF+fnzo9x6JbYryx3FKjUMcW6VY3P5ahqQzNNgZG9xCg==,b0738fbdf0cc8a3f86819380c8223c95f8d85b74a858ca799535c7330b4ef07c
2025-11-01T14:30:42.085Z,sensor_01,CO2,729.840953597577,ppm,dry,165,1463fbb4-f23b-495d-ad22-6251c1260558,44a747bf5681d55ea4095f0778384e4c5430309ef8fdd43e354c92cc8b53c5f4,-53193,tD8uo1zeoS7Fbk676BplWRC9Rtj78oTnu12OS4jtQ7gTzFhxuaK7UeXbYNxSgFy8tsjoMoMGDKLK4fCurWwtAQ==,21c9f82bf40efde68cb348eb3c32f63df170ec681807160640fedcd92a14c6d2
2025-11-01T14:30:47.086Z,sensor_01,CO2,738.1566771449963,ppm,dry,166,1463fbb4-f23b-495d-ad22-6251c1260558,ab899bef36ea01f1db5ae76d1cbe9197656b99079c4b462ac9750717736c86e7,53143,UQDFFAdB24LmYu/Ewgi2xPTOVOM57bKE9umYmqzEZkxuf7XpA0UeWLrrnvNnBjfb41odP98t+ThwCWDwPIBQBg==,649a1a97604b9354da2f42ac8636e801fd3bc6b6525d7091325fe692d1842995
