tsUtc,sensorId,gas,reading,unit,basis,nonce,bootId,calibCertHash,clockDriftMs,sigB64,lineB3
2025-11-01T14:28:02.089Z,sensor_02,CO2,745.4648057661468,ppm,dry,133,c7bac922-cb70-46d3-8c24-3432e96b920b,46b9ce898a00e5fe8d9ec52dbe7809d5ea1e6daddc8891c5c47bcff1fe04e222,-69163,GO/J8YXmx5f80QU3o6EvDiGsGzrC3QEouGfFoOaVJTeAlF6JMRbUv3G7YAdfXl8aaLRoIDoGWobpnKgcvIe3Dg==,5c78ef7285943537c362dfe8fccc1a9c3969e6690ccb1c7f88e5cb3b1941eaf4
2025-11-01T14:28:07.089Z,sensor_02,CO2,785.6195467208238,ppm,dry,134,c7bac922-cb70-46d3-8c24-3432e96b920b,a8c47afdd2b7e208145c7085922efa8d9cb8bea7e730f8740fb92df61048473e,7462,NDUFWWsbcMhuNKTJC5MuxsQjHnPbKRzDzLh217ovrTLha4iWa7GZlKTujKoC6UnNln6ZgZZjHWwzMm+aIwuLAQ==,8b1b567a3648d615374b04e6f809077d73d01bd7ae358a9308b13b3c3e85dd3a
2025-11-01T14:28:12.089Z,sensor_02,CO2,745.7344446114741,ppm,dry,135,c7bac922-cb70-46d3-8c24-3432e96b920b,435bb757226adb4d8bcfcdf2578dddd7fb6caefa9179b3abe9da1ba0f90cced3,45643,Sb328fSO7nSS4lggOANBdO2m68tnAojwZsS4yWPl1fJO6fSKskQs1rOX3KyLQxlhkCgwfFWZtyJIOIzdN+A5AA==,8e1ecdf7e5602dc92c02d234b4eaf7a158df19ccda91108fc15366b43f82b154
2025-11-01T14:28:17.086Z,sensor_02,CO2,742.3061998575749,ppm,dry,136,c7bac922-cb70-46d3-8c24-3432e96b920b,e667b6ae3f6efea90745f075af105f8636634edf2390a615048149f6a27ffd45,-74839,Q/CHO8gFKSzd12vY7PY0TMi+rRnH9+NQK4GmQxXIbsTHOcgXMhqWv/uiMMnmncSqfeBYG/sDUU4yxrFry5yFCg==,0bfe0ed7f72fd8a03a6326cbb996564c0cd72d86a99792e2719c512e4913cb00
2025-11-01T14:28:22.09Z,sensor_02,CO2,789.9259658242657,ppm,dry,137,c7bac922-cb70-46d3-8c24-3432e96b920b,c63a4cb0f99327dc632747fd879518723ce2cdfbb5569471b5c8ea048d42229b,-93587,GHCKZuxClfsAopdU2UCM7HGfpiEddiFgXvrjVYqt2BDWX2QoAW1YwP0W34TzVE1rEvI01OB/ZQ0HltoQyncgCA==,076afd57f33797967f8159cdffa810e5eefd806dc858fa4ab0a3e2d9cea4aef9
2025-11-01T14:28:27.086Z,sensor_02,CO2,732.5472560790754,ppm,dry,138,c7bac922-cb70-46d3-8c24-3432e96b920b,cbd8b78e5415ff216079cdc904cd8171d59c62208146cb45193e315e7d8602d5,-94259,m5Ud1iHFmjem8NTIIiUC1XPQ8iuvApvzsUb102ooauYxOlxylewOIsTi/KjkAXAifMtppCg9AG07rko2Yj2jAQ==,4dff01fbcaee9d81dadd861f7c6ed5b16bf09250812cb798ac77245515facd78
2025-11-01T14:28:32.09Z,sensor_02,CO2,707.498320725346,ppm,dry,139,c7bac922-cb70-46d3-8c24-3432e96b920b,bf15c1ad0d34981faa505527f1d94636f6d17686ab7df3d684e9d79acd1ba99a,-67392,nazy2U24mOeEjhtgBTL/zmJhurXfI2lJ+Qn0ti7vOhoSDHZIs/sWdahAHmbj1nCSNACsUunkyc9Zxl0VfqLqDA==,bbca809129c70bb76bcdd5fcc5b7a572e2052fc8e104608f4b3048f08fc42d48
2025-11-01T14:28:37.086Z,sensor_02,CO2,726.8579212466323,ppm,dry,140,c7bac922-cb70-46d3-8c24-3432e96b920b,bb74519dd7ef0b779b89c3f057cdd95a278d1c442a70af21f213eb230491561c,25599,2h1A+iJP0VwAbZhkdkHTBHidvH1Kug3/HaOsiXfe6MfzYlN/rIxThMEjgX+J127UZOF6f3j51Bh1KnGARfiYDg==,b322b5b3deed3947e94fd7bfdefb5fe2436d5748677bdc9e8044c4df79f23776
2025-11-01T14:28:42.086Z,sensor_02,CO2,755.2771690311115,ppm,dry,141,c7bac922-cb70-46d3-8c24-3432e96b920b,6ffd3af59cd7309f47fb8397cf021f1431eecec3dc091bffc8616676d40f1f64,-91845,d1V2fGIx6Ha8lbzmA9yX6z8sGsm6YszqJ6Ufw/k/3ddD8yWBQ3vfH5QTClbP7+Md5+UJPuvLdSKR4jpxuTTIBQ==,9fde68836fd5f25d36c178d4799b7a4bb3989dcf6c652e53cb780b31abdb7af8
2025-11-01T14:28:47.088Z,sensor_02,CO2,760.8884875499933,ppm,dry,142,c7bac922-cb70-46d3-8c24-3432e96b920b,6aa61843f64809ce11ff4fc876ab5a918269c9b881549315532f7fbd5aed1a47,-40399,XvtWXUiISCkooBNUePDokI9VAqHVeWdZysR7CQBFM23f1pYxCOxr1Qv3/PFCB+PfUw7QbgsjR2qxYTG9VneoBQ==,0d46400b3d6dfa4815abc9b8d7c814c684027e77a3c6bbf9b0b7dfce19ccbc96
