tsUtc,sensorId,gas,reading,unit,basis,nonce,bootId,calibCertHash,clockDriftMs,sigB64,lineB3
2025-11-01T15:04:02.09Z,sensor_02,CO2,723.5096242471303,ppm,dry,565,c7bac922-cb70-46d3-8c24-3432e96b920b,9df45ce4c434d132658d3451d92ff73aa7a383e36667a69ab2c5b01cf443e647,-69068,T7YkCt6465/Z+EhYwv+4eKyH3WzmwZgf4NsgO19iWPgCcxzgUpZtXlBqPNf6ifMPpSAgTOqaxO0jjdKtO49LAw==,0944db13ca5d8f7e64feddc137a6f4125792a5309ae45713737b10c674ba115e
2025-11-01T15:04:07.089Z,sensor_02,CO2,724.1793163673394,ppm,dry,566,c7bac922-cb70-46d3-8c24-3432e96b920b,19c9c3bdf92a51ef0498ece8973bd50879a40ec68413dd8759cdca0ecfa1212b,41691,7ApCL/aoNn+DO29yiVmePq5MEoW1NVdtV61DLruHkvgmP6zx6gxEQa088DP7dnbCnphxzcwOq2uyrOXctWYhCg==,f49f97eeb427f17d49d2daa7f06dd94dc32e4ae86e754a1e3549c4ef0d41e4b1
2025-11-01T15:04:12.085Z,sensor_02,CO2,743.7012894455696,ppm,dry,567,c7bac922-cb70-46d3-8c24-3432e96b920b,1ab558d6e1b28b650af9e84348880cb023945d35c917835dc9233ea9a3e0778f,27705,+8FxmzVuGZa7aPu6SAGuAhbaq7EDxOFRaiXtaihwlWJ3SqnZnJag/18gFCYBAjIyvW1XNqfwXIDpZGIE79DDBQ==,5ffa51b7f0f452ab28825f56555eda3b9358a29024a54a0bd3b8a8796f423b8c
2025-11-01T15:04:17.085Z,sensor_02,CO2,706.8073503839023,ppm,dry,568,c7bac922-cb70-46d3-8c24-3432e96b920b,4b80e8b3c98f55c1e35dedab5e3ba1638744d108d2ce9e22429be23db7294544,106194,GUzY1ciYBuPpDFhSETUreMEvXlcOyetCZU16wenY5UNVgoZZ352lSgWbhQqLHMK2TKwKE5Doh2A1KNbTP+NeAQ==,eb466fc157db3d2ac993526df133a051d0707ae3c1284c533f7bb81f29ec3743
2025-11-01T15:04:22.09Z,sensor_02,CO2,711.2908152625985,ppm,dry,569,c7bac922-cb70-46d3-8c24-3432e96b920b,80173470f3c7b21850e86ec8aa19053801f075b481837afd2095c179bc2e3186,-50897,tKC2z4gfiZBT18F1x1UC3hEH/fugKfjPi+Z8o/Uol41bVxkAvXUB+kpqlTSQmZATYsprJsjEv0lf34/8X2dsAg==,f7b54b8f4633010fb389b159952a284e0044e2e7f1591ac52253919dcb6dd097
2025-11-01T15:04:27.086Z,sensor_02,CO2,724.8955553401553,ppm,dry,570,c7bac922-cb70-46d3-8c24-3432e96b920b,79f895cda01568f17e4064028ede65b7e25162e580a049a92d3385bdd1f93c28,-96169,XoNGERPPOT9k5RppCz1UV9Fi+WhGAT097uQ85dKrpEqps4htYe6Lalls+xKxaNBomkEoFUcvbL2sJ+84GqazCA==,39851d3954c853a345b9ba9cada7c382dd8e0ae42d8a2f05b56f727dcb52abb2
2025-11-01T15:04:32.088Z,sensor_02,CO2,749.9592829058911,ppm,dry,571,c7bac922-cb70-46d3-8c24-3432e96b920b,a7ed30e55c0a8a81847bec842f11a1d9fc17eac5204601bbf4c4d5ec128a5d1b,3428,HeUFoK8yw+1P+X/1WSo63pZfqEyqDdw/gZEHC8sW2aI+JZx0y/nCzFGJMYfz6FySFLU9D5kaa2VxDYvBYbgACw==,68d8d5b37c2824a13c1619259854b10ab5a4b6de32eef229756130cd68deba67
2025-11-01T15:04:37.09Z,sensor_02,CO2,727.4097567816806,ppm,dry,572,c7bac922-cb70-46d3-8c24-3432e96b920b,cfa97e8fce49d2591561843ed6e2bd2e7164f93cade98764ac928ed67c50d299,18817,1+MCTVsbCzBQUwsWh6OscQbpv0kJDpLVeb7auLSV50uDGSYWn8OEdWwmcumvdrMebSvQVgYOXrOErzV7i2F+BQ==,73e367eea068756cee0802adba7fd15d4f54229608757e70050db3d5b3ff2862
2025-11-01T15:04:42.089Z,sensor_02,CO2,736.6751727798268,ppm,dry,573,c7bac922-cb70-46d3-8c24-3432e96b920b,469153a23798c89ba5712bd00bed52c882be030e8082126e166042cc3a915189,117899,QuZJMoxCI1Lp2uQU9PhIHrRfMTeFwTSXaUMnZkLxCfAbdg+fIZSfzKJVb9F6/n9KA08VALCqRBH+qE9Ni0UYDg==,84a7b85294a116440d14c4e857440020e4f52e92324552c3f36a73c8e4b0ec56
2025-11-01T15:04:47.09Z,sensor_02,CO2,787.2753270905982,ppm,dry,574,c7bac922-cb70-46d3-8c24-3432e96b920b,89fbca9eb5c7022458c97b379c6d8019942f65007db7db8edeaa6512c3f065c6,40454,OKtmbuK7dgKPQp3wuNjuZPqu10AVbMxh47b8ED+VJIsmQM9BzBs3GQc7IocBlwIr3qMkru6Dcn/VCf+WvVFUBw==,f3841c5a9e72e242ee157cc11cccaed96bebec901f2eeb25a863599bd255c7aa
2025-11-01T15:04:52.09Z,sensor_02,CO2,708.4015915935674,ppm,dry,575,c7bac922-cb70-46d3-8c24-3432e96b920b,d9de23ea3286a5b7b5199d843f1882163a22775c4aecf97638f3f3623b2d3662,-55673,EBd8QINY2ijjtBL2RjpW/bqOaIOObw3ZXP+eO2vcObld02XWARPryksyDvv/d8Heetvp049HIHZeC41Hde+iCg==,c3f43625ff8bd52c4a2a43e5bf61ad14b5cfdddb460bb8988cf31809b011b913
2025-11-01T15:04:57.086Z,sensor_02,CO2,735.7913950468475,ppm,dry,576,c7bac922-cb70-46d3-8c24-3432e96b920b,be337e57007072976fb2debbad0df6b822365c2480cda70aa13bf30ec9d8be41,19913,0cFUMqiORCIE7TXcGFnsbXIKsBPFyEPP6DvqJq49IFivBrA5Gnveaz9cIOjIQ0fS4Bz7jvY/G7rbKcMOtdGkDg==,5e945a1693df4773c734e3374e2cbd3821f7260ae46f40c03208028c8dbda6ed
2025-11-01T15:05:02.09Z,sensor_02,CO2,771.7331299999373,ppm,dry,577,c7bac922-cb70-46d3-8c24-3432e96b920b,a034d7876df9bc68dc00fcb74dc153d7b2bdbc31a1b93b1cdc8a4622ac8f76d3,-47749,mV0/Gu/+d9pv9RIbyO0p5sz+BD1S6IkpR5Vvj+xJHWFOf1i3wZtsvy9WOGUzQsyWYLam+76jOD1cdD5khmfqCw==,71e637383f7d7c9634d388e93b9960415d8cbf9d850cb00ca3787fdbbfbfe01a
2025-11-01T15:05:07.085Z,sensor_02,CO2,777.9313540241177,ppm,dry,578,c7bac922-cb70-46d3-8c24-3432e96b920b,39a71a1c39d6d4d0e23cb95b9b370e1fe46d2bd0f5235290005220d17374c2ed,-58441,H88G2ruWItyJi29pSLaGBi0+4CY6f+d2aiveIcBh3tJj5JYEzR083VCswsBUo6J4k6OxVfifZuxZWxzRLt4sAQ==,f04ccab3eea8d9fad00687f5b5bacdf730c77661948ad1c310f77360e89eef23
2025-11-01T15:05:12.089Z,sensor_02,CO2,794.6664546860916,ppm,dry,579,c7bac922-cb70-46d3-8c24-3432e96b920b,58fedf4b10cac336067351444897f726572444a80163b4d9590fdf1d0f826c0c,83509,kbfMPNzRvjNILiPTpZK3b9+y6Crwck6G7yy58EUEaqn5JkokDeJvfbpWVlduvpAnFm5mKjZa2Vj98XbR+hN2CA==,6b202178f8c0d68fd73be1e0505bc7ec83f3529f2bcab3866e722e1ba8678b93
2025-11-01T15:05:17.089Z,sensor_02,CO2,726.9722500638075,ppm,dry,580,c7bac922-cb70-46d3-8c24-3432e96b920b,e19c670c15378177af3c2b55c6b2bcbed38782aa62217e96286b4ed40bb71bca,88043,0bfdagySdTxFfDx72oZmKhuuk2CCEScN2yhtlOzCQoznIBzJ+Z5xF20cQbRc/ROV8Uc8wsq+I1Lh2pzg209UDQ==,ab3bcd7ba7642ddcba9ce38a16a477efccf43e2d79adf57f5c72b9b0ca590de7
2025-11-01T15:05:22.086Z,sensor_02,CO2,719.7110101077824,ppm,dry,581,c7bac922-cb70-46d3-8c24-3432e96b920b,1b0b05515c2bf80430eb8eef58b806c546e72dcd1d1923d869dedefe73657ba3,5977,tLIqm2tVPysuSa2NrSGC97qaWbd243MK0ElpUDs3D+GpGcAsj1qDVD7+hzdWriCIfevSzZKLJH/DQOm2RgkyAQ==,e32258477c202d9524f19508156f046071d574fcaea3d5b6704ca4a2ee4432f2
2025-11-01T15:05:27.089Z,sensor_02,CO2,738.5705339295635,ppm,dry,582,c7bac922-cb70-46d3-8c24-3432e96b920b,bf114e3a61a4943e4ee5a89d7c8b22b033c048865ef16cd022a28c4bb7b1a8ce,87437,hlUYXwtGHLhihYCCpiArqCJfR5fJoqTqGOCey7D3zX7CuZUQvDZoZG5jjXEbczhu6WTRVUQ9J5MLu30SCdPzCQ==,781d4b3b7ad3ddb671a95093e61afd571acbe88139d82c8bbe65df22e9413474
2025-11-01T15:05:32.089Z,sensor_02,CO2,719.5852596488335,ppm,dry,583,c7bac922-cb70-46d3-8c24-3432e96b920b,93b17f0eb7d6b45c77abbeebb24da112f7827adb2f37193220b47cdf0f5f0a3d,93336,AlvlNSF1Vg+thOqelNgjjlfHFzSL8t9/rdCwN43+aVmQ0Ee/T6PbgsaNm8HhoVLkljpJ1UliDRCWsnKemu/0AQ==,be8142634290bafee7e59334d44aef9d5181f084ccc064a5c9dfe557593e0f9a
2025-11-01T15:05:37.086Z,sensor_02,CO2,745.5633789534278,ppm,dry,584,c7bac922-cb70-46d3-8c24-3432e96b920b,81fb19c114b507fe6a31b8cc03a580a5dcc3c5fefaa249c2665e34040b06b888,-82259,32jJrWtePl7AUdxbbjSYap7ZM8i97EsDi8WLa3ivvJJjLqF1ygVBmlORusQ2h5eTChqkrSuAcLG0qHU3kVloBw==,75cbca557f0bebf8aa154f89a771bc0587cbfde07e270b9de2167c880c1c8850
2025-11-01T15:05:42.088Z,sensor_02,CO2,732.2490930705852,ppm,dry,585,c7bac922-cb70-46d3-8c24-3432e96b920b,a399661276c0a67f4ddec29d5de13674408fcde129c266506a55afcb0e17745c,60619,3Snfg80mciJNXHiV8i3sRi7KUD5xh3ePuLzlno7dk0QrgjGPBTONqajkhEv4RZiSrg9M4M8hYUBAvYxNLRwRAg==,c5dc02b25ebb2e6dd89047ce5136790a1e8d11f92ba13c438cf570b9ed785571
2025-11-01T15:05:47.089Z,sensor_02,CO2,760.6311996808798,ppm,dry,586,c7bac922-cb70-46d3-8c24-3432e96b920b,ae1edbf49a533bb97f5c1efc3e4267bc8cedd2e3593f84ee38a51304ece2ec01,-13641,8Ns9c9HfG2nZbBFacXcBlNrcQF/uqgPefL97cgSLxvdM2KXrJ0ivyelok2tfw6R+Z9b3LJjeZOpN6WscxY07Bw==,10f1c6439865fbafd64abb97c5f4d0b179b28e5cfefb1a7f5ab2c8bdbb608ad0
2025-11-01T15:05:52.085Z,sensor_02,CO2,732.3764658324399,ppm,dry,587,c7bac922-cb70-46d3-8c24-3432e96b920b,9c5e582c5bb5bfd73673c7c29b6cb1a436382b873d3fe3a168e506476658a7f3,43990,Z/Zyq2Qx0E9KyV8B+K6zkNoqqU4QuHVhv+2nWNL6QmfamSxNXyAsnfgb8V6wxB6oUlzz13MJmNm2GBwHzr4CCw==,62f710d6fa275beb37345999e917ebf0b27c12a7f48bcaaff8c6ca1b01ed1049
2025-11-01T15:05:57.089Z,sensor_02,CO2,774.2610230592147,ppm,dry,588,c7bac922-cb70-46d3-8c24-3432e96b920b,43786c3e5f95f925a22077b9628c4c306ad56e1d90232ecbef7e677e0b8e120c,-31604,AwADu3JZZxMgBwJIQf5XTJz0SPXQ3WOlM1QLhuCrD+mZ7Zh2E927oHHawigdUQZmoraxPjkIc21khW9SWE33AA==,e06179b2cc7c3b9807e9a9d1135458fb5490ff94260ed540f03d767d61ea1eda
