tsUtc,sensorId,gas,reading,unit,basis,nonce,bootId,calibCertHash,clockDriftMs,sigB64,lineB3
2025-10-30T15:38:04.316Z,sensor_03,CO2,777.3748593491479,ppm,dry,74,dacb08bb-e29e-4c31-8a79-29fbc5ed0f62,e1f8d64ab1d8f59795798e972db691bc0caabdeef6b16ad298de85be39ea9efd,48631,5WBgqqr3Prb+mOIX5Gm3MYyUyRCehN9gWKAH6iemQu64V06CUNvmxddFdueI3JQvj2S5cpQ2GUeoLgOk2HULAg==,b2cfa584884450f34212cf4500dec34cfa50b8f38280477164ca43737423895f
2025-10-30T15:38:09.321Z,sensor_03,CO2,791.4233560613983,ppm,dry,75,dacb08bb-e29e-4c31-8a79-29fbc5ed0f62,afaa9a14df03378d8d1dcaed3c364ced96db328e05d99ecdb1ec6fca267ffe13,113106,cKPQQJEu8LvZLxZAp/V2X5hocGB6Z6z/4CHjTvR9nEyNOmH6CfMQlpJG2+ztR5m/sVr0GdCChKRj/SMrmjeRAA==,18b0128ccb3f82a51d191dc7882a46f5516a21f70d74146695e9d1a2967d29c6
2025-10-30T15:38:14.316Z,sensor_03,CO2,794.2794362619273,ppm,dry,76,dacb08bb-e29e-4c31-8a79-29fbc5ed0f62,6f0515d64921b29581070a320a2f3af77ac788623383bc944f024ae6d7be0bd2,42695,hNKuV1CcIYDmQXqTtyCYh1j2xHKIcEPuyKY/eebC7QEEEDMXz9CSPVDwi0tobov887tnjoY1ojxzMZ7ufZmOCQ==,4376c69e6d0c51d90867a1b380518e98968992f4c8709c0afc04e24ccd48fb1e
2025-10-30T15:38:19.321Z,sensor_03,CO2,782.7373011327473,ppm,dry,77,dacb08bb-e29e-4c31-8a79-29fbc5ed0f62,b27aaf3cb49ad3642cf1050d8668272ba1f36d8ff7acc5d0d2f17b463193e775,26969,XV7xOPRLNzZPMTwkQlYO+3x78ew2BOkgOPfODXiFEmmNnHwyMN4V4YDHU/+OxYQ/wAVU8FmE9XoDJpcRzQfFCw==,57f78d680fb3bd5aa0a32946f47a91488cf30ec46ef96076b6c96361f98dadba
2025-10-30T15:38:24.32Z,sensor_03,CO2,781.1580711773703,ppm,dry,78,dacb08bb-e29e-4c31-8a79-29fbc5ed0f62,59b87e1df8d5b08c9a2479f797f87bb2f668be3521aaedb102ed34656652e766,-41297,LYiPjl27t4VNCKGeGISahnmwi1BihYHGZjrZx2j/I8bgWCcDMaDBGRKk4wlSHxW//83NpBF6W94O5H8xQi53CQ==,dc925eac404ddd74e3bd20ad71cd49e3c333e1d84b310df8171524d141ab5da9
2025-10-30T15:38:29.316Z,sensor_03,CO2,729.9721836980086,ppm,dry,79,dacb08bb-e29e-4c31-8a79-29fbc5ed0f62,937d7d0d1b2c721f3065422d69411fca9ffdfea9a1f12d8d531bdc7aae8bc193,-69896,3DWE2Iev1HqsWE7iYYQeOqRJEshLnbUFOx5+HSQi5KeK0OkiuL+O/4Udry7MGVVEEsfKbAs8daY8DmCSgd7oAg==,dd519c16b91f033c48823da1fca9a1df382acce8fc41e9cfd01fd5c91c796dc9
2025-10-30T15:38:34.32Z,sensor_03,CO2,789.1505459175787,ppm,dry,80,dacb08bb-e29e-4c31-8a79-29fbc5ed0f62,77e89317665dae362804f094424ddccdbc0af05b2b75d4b69577c9e1b8a46522,-95012,tg4Sd6ugrTayjEzy3/Nd41RCZKzM4G2ey9zVYl5GsqRgIjlNWHJNn3/g+Xi8Ky7MEteAWv3Kw7LMRxxfqsV9DQ==,63b054244567e3dea0c88d7f56d4459d37810f0184cdf08cb35827fd6996042e
2025-10-30T15:38:39.316Z,sensor_03,CO2,739.5466842575244,ppm,dry,81,dacb08bb-e29e-4c31-8a79-29fbc5ed0f62,5c9aef860bd0d5a7222e88e42b197c5e0d2f6f7355da029cc4fec01664d42bca,14012,8QpV1hg956LrSF+WQX/u0XRHObXHjGoBxkt+8Mskhz1PrS9R6IZ2AyBdrtky1mPmHGSPMGBjSUpOwrKiQWYhCQ==,9842e08aa7ccd6f45ffe0b7aba41cc851eb2c73accfaf8bed7919b64b769415a
2025-10-30T15:38:44.316Z,sensor_03,CO2,776.2330057601772,ppm,dry,82,dacb08bb-e29e-4c31-8a79-29fbc5ed0f62,0267a13b33852c015b0cf1366b4069fe66c6b5183b6b96d862ec4db2ca3bee09,-67533,w8QusYaavYz9wAEJwaAo2RzIFNrFr8Grgiaj0BkwArA3VcmUSBwxmG/bcFHxTWe6EyxvZPz6ESBmdiraSYj9Bg==,23b10ca45d6d8c625349c8944b0fa445b567d8622df5b2894cb74af803e16467
2025-10-30T15:38:49.32Z,sensor_03,CO2,720.4284761446622,ppm,dry,83,dacb08bb-e29e-4c31-8a79-29fbc5ed0f62,0f72abb416fb61a4e9e6010a72a171ec2b8c088a5fd1619793f8e8696321b431,117634,p/T3QS+IennIgJ0XaDaY5LgWr++7Jhs2g/HSvbqWcrPL5TFl6eIclk1eE0U9Qlx6/deZjTyrUF+wh1jxM8PMCA==,fe3fa405fbf979871ba9588b302030cb835fa634558adf8c4712c4a1c6367710
