tsUtc,sensorId,gas,reading,unit,basis,nonce,bootId,calibCertHash,clockDriftMs,sigB64,lineB3
2025-11-01T14:34:02.086Z,sensor_03,CO2,763.5010032820329,ppm,dry,205,0e139b21-d49d-45b1-9fad-3369970cde12,fe07feceb3f69b237fbef0f097fe4231cf8427a89d2b7cc1b273d9f9b0d97856,83681,KBLCyp0B7S0gkx4Q2hcaSu2zMDfZIGuDYwoME85xEBxvATSZ3nSgJxkwQyeEScMHlgriZVFhqlf/64pdcVnEBg==,676eee36e2a3e57ddc3db33929b0e97b768b1dd5d1e782b6a4ba1fbc1edfc052
2025-11-01T14:34:07.089Z,sensor_03,CO2,711.4739454589012,ppm,dry,206,0e139b21-d49d-45b1-9fad-3369970cde12,b2ff62984256762616e610c43d77e405ba07c347520e0575012a5ec3f4781541,8610,b2q6LzYyFJS8jPntz2bwVcES53bgrQYcnDwMJ/d/AFQgCUwG2F8xKz5RY8SHXJoURanK4sJqOpx2C5F8wGEOAg==,92743847dcd8820c1525aaf7dd532abc112be89230783ce817eb4fc2006ad8d3
2025-11-01T14:34:12.089Z,sensor_03,CO2,717.742154094438,ppm,dry,207,0e139b21-d49d-45b1-9fad-3369970cde12,c87ea8cd536379144b2d1d50e99befc4083d50480a84a7a641b161e576c1fa4f,15418,ePAImIXUScS4c3fDji3NU1HU9ngeN3l3pn665pJnlep6qgBa9xutEnUwrNmf3FKcQdcm2WV8O5kegGTA6F+0Cw==,d78c030875749a8acd3d15f177e28d8060f53b1a4c97e68a45131d476066c55e
2025-11-01T14:34:17.085Z,sensor_03,CO2,719.8024398976318,ppm,dry,208,0e139b21-d49d-45b1-9fad-3369970cde12,edc59a6458c2e99d9f58fe7879264636234ef16375a2bcd1b5d3891b7ce74de0,37208,x2PRm2PN/D20v6VJSaVf8zHd8Jvdo9sVed2ousLmmNOd5jz+KxDXZBRiRuEIcmM8xKW/kw+P3JzX/Yh2lI+nDQ==,0d604925bb490109ed3967be934383b849adb92330bfff4e9017cd4d1aa43c7e
2025-11-01T14:34:22.09Z,sensor_03,CO2,763.2138239520355,ppm,dry,209,0e139b21-d49d-45b1-9fad-3369970cde12,4e5e2c0c42d0bf0306359120aa1957c650bbde688508df960df535cc0d27fc20,101497,gFHqctM/8pVsYu5B+7JiZdMyVxdJDqvS1lyOhvFoFrlgH2UFJq3WbI6Go1f76ZOd3xoQPk154pn7UaOjLCzaCQ==,368004f1a3836dc57ad3c4448ca1050b965edbe77b3f82cfcc636f2315246ac1
2025-11-01T14:34:27.09Z,sensor_03,CO2,726.3324641519256,ppm,dry,210,0e139b21-d49d-45b1-9fad-3369970cde12,b7988927141a6be2110eb039851f2edb0547cc3e8e0448347264dc3435510bdd,-112365,+YsvQx5mTNXA1j22h2wBBQ9OgaYPD3D8fB+rBOqIM1QfYIGB4tlvufO7x2Og+sLJNs+p1lDlPmBasRqoH/fSDA==,31c95721943ba0eb7f24f535b55bc12279f9086342e1dfdf64c1db01baea659b
2025-11-01T14:34:32.086Z,sensor_03,CO2,757.30490160051,ppm,dry,211,0e139b21-d49d-45b1-9fad-3369970cde12,29885bdd7c41cd332b883203f77fb8348298333e8429a71c3882aea443b38cc3,111729,DhKIomFDrQSoHqpw3AtFK4WRP7PdrqLxNDdwbi60py7tBgRBoy7Ab606udnKU6M6EofnWyjRCON3hMeMUT9XBg==,d58fb4ea306c2c7fc6d88a67af0a79227d6ebf8dd7b5ddea06924e5ef314baa3
2025-11-01T14:34:37.089Z,sensor_03,CO2,730.9340589394185,ppm,dry,212,0e139b21-d49d-45b1-9fad-3369970cde12,df792bd2740c03084995440481f0d455d15cf50ee97d186a93460b6122564dcb,31870,iAkYgh/yHQw/ykGicEnErMvnvSa6iLQYf18mKTxGutEIyLMbR+esPNI2NcpWfQCDsMOQoXsU+IkJE5izMmCnBQ==,ade1ecd521e1a35a2e8041b3ce597be845da805a6baea69a10850bc631c80d93
2025-11-01T14:34:42.085Z,sensor_03,CO2,710.6772618901263,ppm,dry,213,0e139b21-d49d-45b1-9fad-3369970cde12,639d7e6eb3cee1136d2ba090cc86433ffc177ad52d334b428bbcb68a87107c26,38045,3E5XoLpYQXq7loGf6zbdqhRB3Ukyv1gcHPGsq1YL/aW9K7FN0ynvlDhQJtQWMbEvNSxoDpEbggo9hL9r4D0qCA==,8ac211f4ec54eee1a5b26c14fe14b60bde131b7d4e339d323351f5e94a07d1a6
2025-11-01T14:34:47.09Z,sensor_03,CO2,708.1999174955583,ppm,dry,214,0e139b21-d49d-45b1-9fad-3369970cde12,19e109dac1eaa92a4e0e08c041eebc4467cdb082ccea5f05efb6c79a32b0cbb2,56206,3ZrN2xG7PqjLOtVdawWz4WJFI3lN1i6pg3HzXb3zPj9Sjm34o8/RUTc7jJeeBrBV6s44TNvW9XqsL0uI2utCCQ==,aa7a066711e6ccae9d192541b1b513fa75c6172d57a8e5654db6c8e9a21e200e
2025-11-01T14:34:52.085Z,sensor_03,CO2,754.1764909368702,ppm,dry,215,0e139b21-d49d-45b1-9fad-3369970cde12,6ca3e7bfe0209e900de5148014831fb7929a9fb7a87fdc77cd1b021a76a4dd7c,87388,6c+NEnAXmy57yGXghFi3Sn0Ro3SVD+ncxQo7tr03OeICNDNbYITf9PJ8oczH7VPx6q6n1hJla39eXO5HJ6s+Ag==,fed5a6e87ab9437c101d6d95c66ecac2bca76417baab08ff4abf638df0a1aa49
2025-11-01T14:34:57.09Z,sensor_03,CO2,767.1786643026726,ppm,dry,216,0e139b21-d49d-45b1-9fad-3369970cde12,b5b4091e8a125b3d316821ae0d4e701e0a7566bfd66403a6cd39ee5c09b27f72,28258,YbpgoJxnWjGpkX4jIbx9cfVfdjAHbx3Q7r4N6AshcbzyMPUquI5eTK4LiwjLcPH5T6ay52t3XmkR0WXM8pDtBQ==,6ce13a44f36712f6c8e3ad687d1ab1c74db2cef89ec85daef29b63c78c2f63d0
2025-11-01T14:35:02.089Z,sensor_03,CO2,762.5247187839043,ppm,dry,217,0e139b21-d49d-45b1-9fad-3369970cde12,af0efa886ee9919c46513cf000653706645b621202e49d853d619d2747f3876a,-75403,weVgyH5vhRXlW8DHRIq00v4f6B97Ex0KOr2lnzcq6VcfvgKb3wj/mKT/ibm3z1gRooEzLVxQyuuIaeBQwVOIDw==,3c67eb2ec513e9ffd2fdb68c05108cbaf5ff11e3cbbf8ef7a5253b21f7982dfc
2025-11-01T14:35:07.09Z,sensor_03,CO2,784.8021782901462,ppm,dry,218,0e139b21-d49d-45b1-9fad-3369970cde12,788f89716d7fb642647da031ee6a0d4d97a428ac9300bb315cf7fab32bb1b781,78469,687/Bo6hhTdl7uft7pvlk1Kuchd4M8vgsw/AgUDGTwth8oUONRaiirwKdPkY/OnGP/aZDHwOHwa5zoSAB3HSCw==,d99da734357e56c88b8e1fa23b590fb5a4ae794918db0cc6b4a7de38f7e38cd0
2025-11-01T14:35:12.088Z,sensor_03,CO2,742.4029529747717,ppm,dry,219,0e139b21-d49d-45b1-9fad-3369970cde12,59d49d45ce1d25a427e18718bd47a45e2f4f29820f0d8f8c00814fabd34dd300,-12031,4N+x+KVvYhjJHpOiWT+qEC4LTaN8Bh8qhktZ+oXHdwEaFtcGN7sgikvwNtnZo7cbYfCIi+f5nk/PKLsP4QcQAQ==,02e05fddd1386a063c16263186b07b738e55a6c7eb693fa49a942c652a2ea390
