tsUtc,sensorId,gas,reading,unit,basis,nonce,bootId,calibCertHash,clockDriftMs,sigB64,lineB3
2025-11-01T14:24:02.085Z,sensor_03,CO2,748.8725434261086,ppm,dry,85,0e139b21-d49d-45b1-9fad-3369970cde12,0662398fa26ecd95f46c80c1fd924f6e99356fa61e1d75f8bea3278fbfe270de,-107015,d46fhGH7GcfOBWt7msjOjbfx3PBYgCqBWi2bFl11lfln49SSGKjW05GPuJemDBOJNszM2muruc0ON3Ayi+ReAw==,900397f5fad20a500ec4db848627657acfe114bf8bdc7b55e2eec599f64cfb73
2025-11-01T14:24:07.085Z,sensor_03,CO2,757.444069739845,ppm,dry,86,0e139b21-d49d-45b1-9fad-3369970cde12,74628e9125f082cb0b08061d353b32566fc105812fc4f1a2c1661dd892c5c2b9,16592,7ZSeFXwNa7/ka5XbDxGuewOjmR9nV/jVj9RWJo+TAbtsgcQdHww+lXH1ob/uiLaNusiREi3/HilXvy6Qt6cmDQ==,27f715f205d93f3fe7045926e74ad9ab266dc4de7e81392c02e20e81e278524f
2025-11-01T14:24:12.09Z,sensor_03,CO2,726.6330778671417,ppm,dry,87,0e139b21-d49d-45b1-9fad-3369970cde12,6d5fd7c034e9e80811c4fdf34a25e7042b2ddd42213c3da9017411f3f50d3809,-42038,xEAIRd1Hbh8COKPFBbG7fc3SE/eW+eBzvHW9FuIZmYAx6VPDOcowqx7zqW4VJzNDBY5wa1TiUh1TQJ4Tt+4jDg==,4fa266b9cbf809a0386d738afabfeb27e2c530281b4ba3a09ac7083b9d37e341
2025-11-01T14:24:17.086Z,sensor_03,CO2,723.607560228594,ppm,dry,88,0e139b21-d49d-45b1-9fad-3369970cde12,2a6c55def2c6541ea8ce2f117ed7a4c9f1d2b93db158a21708cf94a43cc9696f,-54177,bQlCir0L3TZxqOlaiMJgYc2MCWvwj2oUwINp+zWMjLGapcB7ByQU4VHz9pLEv7S/952fu6An1AG5sP/Yz14uCg==,7a992e63b77c120ffc9c0ddba4721c040a2dce24fcb156f668e5bd0f18ebc49a
2025-11-01T14:24:22.086Z,sensor_03,CO2,707.9441950356788,ppm,dry,89,0e139b21-d49d-45b1-9fad-3369970cde12,d8257d79bbc39603f1ad60a23389a67ccff127dcfee8267038c43b889c3986de,39086,HR709anSookXaks05psr+QK7771taPxYE8qzLMGAnPtGRfsL6qHFR22qx6v2rWufh+bAtBiJ8SUPpIWpCKqaAg==,b020b98517ba36da7fc0007ada6fcb3ce72753da3b8c7cbd51f534bb0116f853
2025-11-01T14:24:27.086Z,sensor_03,CO2,746.4942205618654,ppm,dry,90,0e139b21-d49d-45b1-9fad-3369970cde12,11f47a88c8b05b4089858d30e83d2e2b18ab19990328e3646aff1beffe639edf,27322,6Zr7OlNh/4SzCQUBKo6OhgmjbaC/dvdCtP62+LxdQXt7cDHNxHGOOS3ARDNavRchymL8tgqQx1eE/y7l804JCg==,221a16cda40e3c9e771ba67958e0b1ed0c00a9bd712177c74e2dadfd2ba434fb
2025-11-01T14:24:32.09Z,sensor_03,CO2,723.9400142350884,ppm,dry,91,0e139b21-d49d-45b1-9fad-3369970cde12,1baaf5a1596cd30048470c9c1e5aa9df4bd8b730757c2c5aa3a75bd3e8318c8f,-81289,q+gZaW7obfI+5xwbewS4+CECw3asBK1YronCGwPfRq5wKoY+P0TKhRHHj8ls819aneGRBYJR4HbdiO7fyaBwDw==,f353b9ab14d975176992985e34a85685af11ffe2d3c708c924ebc5214d69c6f2
2025-11-01T14:24:37.086Z,sensor_03,CO2,767.5282377583737,ppm,dry,92,0e139b21-d49d-45b1-9fad-3369970cde12,e3dc50322753ec6b462e05eb8bfca2be3ed9e792b8cd0589707acc202d5b0ac1,-107333,qFaccOEfBgFBVTj2/XcRMLbVbcRwRbKqZ+J8WRdnDmneKhTux7vc/BJB2ivpcWf5LZ5LmvZnppRYRHaaZ8lFBg==,275d9a1914811ffeab07b090a63917904fbd635e219e0a189bbda5049c5a4ef9
2025-11-01T14:24:42.09Z,sensor_03,CO2,715.7959533296104,ppm,dry,93,0e139b21-d49d-45b1-9fad-3369970cde12,c3c1959bbd02f579319623284810024186d3427bbf58bd462efd60e6f25432e6,-101526,8G3iIGkoykBw2seR8X5S1O3EF/qVL8caoTC0tojvJkT9A+A4GyklQFXqGTlCkBM/Oa++esncq1fX8fDbWpgPAA==,923e22d5e4118c811c344f4960d1e25c4547f52a326b0a4c396502f15950a830
2025-11-01T14:24:47.086Z,sensor_03,CO2,757.6217965086546,ppm,dry,94,0e139b21-d49d-45b1-9fad-3369970cde12,b9695a69c936783e999bf088303b8bb404184d69a7ea6609df678ff29b25ded8,4197,P/efWuj4ZRsLjIR28raJBDbyokXfkSGN3C3O5hmuL9HCquOr/z+kZnglDITv//FGIEJaXcTIQYu2lrJBT7a0Cg==,de2268ea761404e35319e2f4713d3d6d95f7f9c47e6c48f4aeb744348a2908db
